formula, size, total, solver, subsumption, reverse
P0.5N4L60.form455, 99, 2, 0, 0, 1, false
P0.5N4L60.form456, 72, 3, 0, 0, 0, false
P0.5N4L60.form457, 72, 4, 0, 2, 0, false
P0.5N4L60.form458, 84, 748, 15, 680, 2001, true
P0.5N4L60.form459, 90, 31, 0, 26, 1, false
P0.5N4L60.form460, 81, 5, 0, 3, 0, false
P0.5N4L60.form461, 81, 38, 1, 18, 0, false
P0.5N4L60.form462, 84, 13, 0, 8, 0, false
P0.5N4L60.form463, 87, 3, 0, 0, 0, false
P0.5N4L60.form464, 87, 7, 0, 1, 0, false
P0.5N4L60.form465, 81, 5, 0, 1, 0, false
P0.5N4L60.form466, 72, 12, 0, 5, 1105, true
P0.5N4L60.form467, 81, 5, 0, 2, 1, false
P0.5N4L60.form468, 78, 5, 0, 3, 0, false
P0.5N4L60.form469, 78, 3, 0, 0, 0, false
P0.5N4L60.form470, 72, 10, 0, 8, 8, false
P0.5N4L60.form471, 93, 2, 0, 0, 0, false
P0.5N4L60.form472, 81, 166, 2, 141, 7, false
P0.5N4L60.form473, 81, 3, 0, 0, 0, false
P0.5N4L60.form474, 84, 9, 0, 7, 4, false
P0.5N4L60.form475, 81, 2, 0, 0, 0, false
P0.5N4L60.form476, 87, 13, 2, 7, 1, false
P0.5N4L60.form477, 81, 3, 0, 0, 0, false
P0.5N4L60.form478, 81, 38, 2, 30, 9, false
P0.5N4L60.form479, 72, 24, 1, 16, 1, false
P0.5N4L60.form480, 81, 2, 0, 0, 0, false
P0.5N4L60.form481, 81, 15, 0, 11, 0, false
P0.5N4L60.form482, 84, 71, 4, 47, 16, false
P0.5N4L60.form483, 84, 3, 0, 0, 1, false
P0.5N4L60.form484, 84, 7, 0, 3, 1, false
P0.5N4L60.form485, 75, 4, 0, 2, 0, false
P0.5N4L60.form486, 78, 2, 0, 0, 0, false
P0.5N4L60.form487, 81, 6, 0, 3, 1, false
P0.5N4L60.form488, 87, 3, 0, 0, 0, false
P0.5N4L60.form489, 81, 85, 5, 52, 5000, true
P0.5N4L60.form490, 87, 11, 0, 7, 1, false
P0.5N4L60.form491, 66, 4, 0, 2, 0, false
P0.5N4L60.form492, 78, 14, 0, 11, 5, false
P0.5N4L60.form493, 78, 6, 1, 2, 0, false
P0.5N4L60.form494, 90, 25, 1, 14, 0, false
P0.5N4L60.form495, 75, 4, 0, 1, 1, false
P0.5N4L60.form496, 81, 17, 0, 12, 5, false
P0.5N4L60.form497, 81, 7, 0, 3, 0, false
P0.5N4L60.form498, 87, 2, 0, 0, 1, false
P0.5N4L60.form499, 78, 3, 0, 0, 1, false
P0.5N4L70.form, 91, 94, 1, 85, 1, false
P0.5N4L70.form1, 79, 7, 0, 4, 1, false
P0.5N4L70.form2, 97, 6, 0, 2, 0, false
P0.5N4L70.form3, 97, 2, 0, 0, 0, false
P0.5N4L70.form4, 112, 13, 1, 8, 0, false
P0.5N4L70.form5, 88, 31, 0, 26, 1, false
P0.5N4L70.form6, 85, 9, 1, 3, 0, false
P0.5N4L70.form7, 94, 8, 1, 5, 0, false
P0.5N4L70.form8, 88, 3, 0, 0, 0, false
P0.5N4L70.form9, 94, 75, 3, 65, 105, false
P0.5N4L70.form10, 91, 3, 0, 0, 0, false
P0.5N4L70.form11, 82, 24, 2, 19, 1, false
P0.5N4L70.form12, 94, 5, 0, 3, 0, false
P0.5N4L70.form13, 85, 58, 2, 45, 80, false
P0.5N4L70.form14, 103, 3, 0, 0, 1, false
P0.5N4L70.form15, 91, 13, 0, 9, 0, false
P0.5N4L70.form16, 100, 95, 1, 29, 319, false
P0.5N4L70.form17, 94, 2, 0, 0, 0, false
P0.5N4L70.form18, 94, 36, 0, 0, 0, false
P0.5N4L70.form19, 91, 283, 7, 204, 5000, true
P0.5N4L70.form20, 100, 404, 4, 53, 3, false
P0.5N4L70.form21, 94, 40, 0, 34, 4, false
P0.5N4L70.form22, 97, 25, 1, 19, 1, false
P0.5N4L70.form23, 88, 3, 0, 1, 0, false
P0.5N4L70.form24, 82, 6, 0, 4, 0, false
P0.5N4L70.form25, 100, 3, 0, 0, 0, false
P0.5N4L70.form26, 97, 264, 6, 205, 39, false
P0.5N4L70.form27, 97, 27, 0, 24, 0, false
P0.5N4L70.form28, 103, 3, 0, 0, 0, false
P0.5N4L70.form29, 85, 2, 0, 0, 0, false
P0.5N4L70.form30, 97, 4, 0, 2, 0, false
P0.5N4L70.form31, 94, 4, 0, 0, 0, false
P0.5N4L70.form32, 97, 3, 0, 1, 0, false
P0.5N4L70.form33, 97, 4, 0, 1, 0, false
P0.5N4L70.form34, 94, 4, 0, 0, 0, false
P0.5N4L70.form35, 79, 3, 0, 0, 0, false
P0.5N4L70.form36, 97, 4, 0, 0, 0, false
P0.5N4L70.form37, 100, 3, 0, 0, 0, false
P0.5N4L70.form38, 97, 166, 1, 114, 8, false
P0.5N4L70.form39, 97, 10, 0, 6, 1, false
P0.5N4L70.form40, 97, 9, 0, 5, 1, false
P0.5N4L70.form41, 100, 381, 12, 49, 5000, true
P0.5N4L70.form42, 103, 71, 5, 35, 3, false
P0.5N4L70.form43, 91, 3, 0, 0, 0, false
P0.5N4L70.form44, 97, 10, 1, 7, 0, false
P0.5N4L70.form45, 100, 13, 0, 10, 1, false
P0.5N4L70.form46, 100, 9, 1, 4, 0, false
P0.5N4L70.form47, 106, 103, 1, 99, 7, false
P0.5N4L70.form48, 88, 83, 2, 64, 4, false
P0.5N4L70.form49, 85, 7, 0, 5, 0, false
P0.5N4L70.form50, 97, 4, 0, 0, 1, false
P0.5N4L70.form51, 91, 3, 0, 0, 0, false
P0.5N4L70.form52, 100, 8, 0, 6, 1, false
P0.5N4L70.form53, 97, 3, 0, 0, 0, false
P0.5N4L70.form54, 91, 8, 1, 2, 387, false
P0.5N4L70.form55, 94, 20, 2, 10, 14, false
P0.5N4L70.form56, 85, 8, 1, 4, 0, false
P0.5N4L70.form57, 109, 6, 1, 2, 0, false
P0.5N4L70.form58, 85, 5, 0, 2, 0, false
P0.5N4L70.form59, 97, 38, 1, 35, 5, false
P0.5N4L70.form60, 103, 5, 0, 0, 0, false
P0.5N4L70.form61, 103, 4, 0, 0, 1, false
P0.5N4L70.form62, 94, 4, 0, 0, 1, false
P0.5N4L70.form63, 100, 6, 0, 0, 1, false
P0.5N4L70.form64, 97, 18, 0, 13, 0, false
P0.5N4L70.form65, 100, 3, 0, 0, 1, false
P0.5N4L70.form66, 100, 5, 0, 2, 1, false
P0.5N4L70.form67, 91, 5, 0, 1, 0, false
P0.5N4L70.form68, 91, 5, 0, 0, 1, false
P0.5N4L70.form69, 91, 4, 0, 0, 1, false
P0.5N4L70.form70, 82, 16, 0, 8, 0, false
P0.5N4L70.form71, 112, 5, 0, 0, 0, false
P0.5N4L70.form72, 100, 56, 1, 11, 1595, true
P0.5N4L70.form73, 106, 2, 0, 0, 1, false
P0.5N4L70.form74, 97, 4, 1, 1, 0, false
P0.5N4L70.form75, 109, 3, 0, 0, 0, false
P0.5N4L70.form76, 94, 3, 1, 0, 1, false
P0.5N4L70.form77, 94, 3, 0, 0, 0, false
P0.5N4L70.form78, 85, 2, 0, 0, 0, false
P0.5N4L70.form79, 94, 4, 0, 2, 1, false
P0.5N4L70.form80, 94, 2, 0, 0, 0, false
P0.5N4L70.form81, 103, 5, 0, 3, 0, false
P0.5N4L70.form82, 100, 5, 0, 2, 14, false
P0.5N4L70.form83, 88, 5, 0, 3, 10, false
P0.5N4L70.form84, 97, 3, 0, 0, 0, false
P0.5N4L70.form85, 100, 4, 0, 1, 0, false
P0.5N4L70.form86, 97, 2, 0, 0, 1, false
P0.5N4L70.form87, 91, 3, 0, 0, 0, false
P0.5N4L70.form88, 97, 2, 0, 0, 0, false
P0.5N4L70.form89, 106, 89, 2, 65, 2, false
P0.5N4L70.form90, 91, 2, 0, 0, 1, false
P0.5N4L70.form91, 103, 5, 0, 2, 5000, true
P0.5N4L70.form92, 97, 168, 2, 159, 151, false
P0.5N4L70.form93, 103, 287, 2, 230, 6, false
P0.5N4L70.form94, 103, 761, 9, 198, 4513, true
P0.5N4L70.form95, 97, 21, 1, 12, 70, false
P0.5N4L70.form96, 106, 3, 1, 0, 0, false
P0.5N4L70.form97, 100, 2, 0, 0, 0, false
P0.5N4L70.form98, 94, 21, 1, 7, 4, false
P0.5N4L70.form99, 103, 13, 0, 0, 0, false
P0.5N4L70.form100, 85, 4, 0, 0, 0, false
P0.5N4L70.form101, 109, 3, 0, 1, 1, false
P0.5N4L70.form102, 97, 85, 1, 71, 9, false
P0.5N4L70.form103, 109, 10, 0, 6, 1, false
P0.5N4L70.form104, 100, 11, 1, 2, 2, false
P0.5N4L70.form105, 91, 3, 0, 1, 9, false
P0.5N4L70.form106, 103, 32, 2, 15, 7, false
P0.5N4L70.form107, 106, 4, 0, 2, 0, false
P0.5N4L70.form108, 91, 11, 0, 3, 1, false
P0.5N4L70.form109, 97, 8, 1, 5, 1, false
P0.5N4L70.form110, 85, 101, 7, 51, 140, false
P0.5N4L70.form111, 97, 21, 0, 16, 2, false
P0.5N4L70.form112, 91, 5, 0, 1, 0, false
P0.5N4L70.form113, 100, 13, 0, 10, 1, false
P0.5N4L70.form114, 94, 5, 0, 0, 0, false
P0.5N4L70.form115, 112, 4, 1, 1, 0, false
P0.5N4L70.form116, 100, 20, 3, 1, 1876, true
P0.5N4L70.form117, 97, 2, 0, 0, 1, false
P0.5N4L70.form118, 97, 102, 0, 92, 245, false
P0.5N4L70.form119, 94, 2, 0, 0, 0, false
P0.5N4L70.form120, 103, 64, 1, 56, 40, false
P0.5N4L70.form121, 118, 289, 3, 119, 2453, false
P0.5N4L70.form122, 100, 10, 0, 4, 0, false
P0.5N4L70.form123, 94, 44, 2, 16, 5000, true
P0.5N4L70.form124, 91, 2, 0, 0, 0, false
P0.5N4L70.form125, 91, 7, 0, 5, 1, false
P0.5N4L70.form126, 97, 6, 0, 4, 0, false
P0.5N4L70.form127, 103, 4334, 13, 4138, 5000, true
P0.5N4L70.form128, 100, 6, 0, 1, 3085, true
P0.5N4L70.form129, 100, 3, 0, 1, 0, false
P0.5N4L70.form130, 97, 5, 1, 2, 0, false
P0.5N4L70.form131, 97, 157, 1, 154, 4, false
P0.5N4L70.form132, 103, 576, 10, 478, 5000, true
P0.5N4L70.form133, 88, 4, 0, 2, 0, false
P0.5N4L70.form134, 106, 6, 0, 3, 0, false
P0.5N4L70.form135, 94, 3, 0, 0, 0, false
P0.5N4L70.form136, 94, 77, 1, 69, 1, false
P0.5N4L70.form137, 91, 2, 0, 0, 0, false
P0.5N4L70.form138, 97, 6, 0, 2, 0, false
P0.5N4L70.form139, 100, 30, 1, 23, 9, false
P0.5N4L70.form140, 94, 5, 0, 2, 0, false
P0.5N4L70.form141, 88, 34, 1, 31, 3, false
P0.5N4L70.form142, 97, 3, 0, 0, 1, false
P0.5N4L70.form143, 109, 5, 0, 2, 1, false
P0.5N4L70.form144, 106, 4, 0, 1, 1, false
P0.5N4L70.form145, 106, 7, 0, 4, 1, false
P0.5N4L70.form146, 94, 3, 0, 1, 1, false
P0.5N4L70.form147, 91, 10, 0, 8, 2, false
P0.5N4L70.form148, 88, 2, 0, 0, 0, false
P0.5N4L70.form149, 94, 5000, 5000, 5000, 5000, TO
P0.5N4L70.form150, 91, 3, 0, 0, 0, false
P0.5N4L70.form151, 112, 3, 0, 0, 1, false
P0.5N4L70.form152, 100, 3, 0, 1, 0, false
P0.5N4L70.form153, 88, 8, 0, 6, 1, false
P0.5N4L70.form154, 91, 6, 0, 4, 1, false
P0.5N4L70.form155, 106, 3, 1, 0, 5000, true
P0.5N4L70.form156, 85, 3, 0, 1, 1, false
P0.5N4L70.form157, 91, 3, 0, 1, 0, false
P0.5N4L70.form158, 97, 5, 0, 0, 0, false
P0.5N4L70.form159, 97, 11, 0, 7, 0, false
P0.5N4L70.form160, 94, 138, 4, 102, 303, false
P0.5N4L70.form161, 91, 2, 0, 0, 1, false
P0.5N4L70.form162, 100, 21, 0, 18, 1, false
P0.5N4L70.form163, 112, 2, 0, 0, 0, false
P0.5N4L70.form164, 88, 4, 1, 0, 5000, true
P0.5N4L70.form165, 91, 13, 0, 10, 7, false
P0.5N4L70.form166, 91, 3, 0, 0, 0, false
P0.5N4L70.form167, 103, 8, 0, 6, 0, false
P0.5N4L70.form168, 91, 3, 0, 1, 0, false
P0.5N4L70.form169, 106, 2, 0, 0, 1, false
P0.5N4L70.form170, 103, 160, 0, 136, 3, false
P0.5N4L70.form171, 97, 10, 0, 6, 5, false
P0.5N4L70.form172, 85, 51, 1, 47, 4, false
P0.5N4L70.form173, 97, 2, 0, 0, 1, false
P0.5N4L70.form174, 82, 2, 0, 0, 0, false
P0.5N4L70.form175, 94, 2, 0, 0, 1, false
P0.5N4L70.form176, 97, 111, 3, 71, 5000, false
P0.5N4L70.form177, 85, 77, 1, 67, 5000, false
P0.5N4L70.form178, 88, 2, 0, 0, 1, false
P0.5N4L70.form179, 85, 2, 0, 0, 1, false
P0.5N4L70.form180, 94, 3, 0, 1, 0, false
P0.5N4L70.form181, 82, 3, 0, 0, 0, false
P0.5N4L70.form182, 106, 15, 0, 11, 0, false
P0.5N4L70.form183, 91, 8, 0, 5, 0, false
P0.5N4L70.form184, 97, 4, 0, 2, 1, false
P0.5N4L70.form185, 100, 2, 0, 0, 0, false
P0.5N4L70.form186, 100, 3, 0, 0, 0, false
P0.5N4L70.form187, 94, 8, 0, 6, 1, false
P0.5N4L70.form188, 94, 2, 0, 0, 1, false
P0.5N4L70.form189, 88, 21, 4, 11, 1, false
P0.5N4L70.form190, 91, 2, 0, 0, 0, false
P0.5N4L70.form191, 91, 17, 0, 9, 740, false
P0.5N4L70.form192, 85, 14, 0, 11, 1, false
P0.5N4L70.form193, 85, 5000, 5000, 5000, 5000, TO
P0.5N4L70.form194, 91, 9, 0, 4, 0, false
P0.5N4L70.form195, 85, 6, 0, 4, 6, false
P0.5N4L70.form196, 79, 3, 0, 1, 0, false
P0.5N4L70.form197, 103, 6, 0, 3, 0, false
P0.5N4L70.form198, 91, 5, 0, 2, 6, false
P0.5N4L70.form199, 94, 3, 0, 0, 0, false
P0.5N4L70.form200, 91, 2, 0, 0, 0, false
P0.5N4L70.form201, 88, 4, 0, 1, 1, false
P0.5N4L70.form202, 103, 17, 0, 13, 2, false
P0.5N4L70.form203, 109, 2, 0, 0, 0, false
P0.5N4L70.form204, 85, 2, 0, 0, 0, false
P0.5N4L70.form205, 91, 3, 0, 0, 1, false
P0.5N4L70.form206, 97, 9, 1, 4, 1, false
P0.5N4L70.form207, 103, 4, 0, 0, 0, false
P0.5N4L70.form208, 91, 8, 0, 4, 5, false
P0.5N4L70.form209, 109, 632, 3, 281, 1556, false
P0.5N4L70.form210, 91, 3, 0, 0, 0, false
P0.5N4L70.form211, 100, 10, 1, 6, 8, false
P0.5N4L70.form212, 85, 3, 0, 0, 0, false
P0.5N4L70.form213, 100, 4, 0, 2, 0, false
P0.5N4L70.form214, 91, 3, 0, 0, 1, false
P0.5N4L70.form215, 100, 26, 1, 21, 1, false
P0.5N4L70.form216, 109, 75, 1, 48, 5000, true
P0.5N4L70.form217, 106, 21, 0, 16, 1, false
P0.5N4L70.form218, 103, 22, 0, 19, 12, false
P0.5N4L70.form219, 106, 4, 0, 2, 0, false
P0.5N4L70.form220, 94, 30, 0, 27, 29, false
P0.5N4L70.form221, 100, 68, 2, 56, 1, false
P0.5N4L70.form222, 88, 5, 1, 1, 1, false
P0.5N4L70.form223, 109, 9, 0, 4, 0, false
P0.5N4L70.form224, 97, 79, 1, 51, 3, false
P0.5N4L70.form225, 103, 4, 0, 0, 0, false
P0.5N4L70.form226, 100, 3, 0, 0, 1, false
P0.5N4L70.form227, 91, 11, 0, 7, 1, false
P0.5N4L70.form228, 85, 3, 1, 0, 0, false
P0.5N4L70.form229, 103, 6, 0, 3, 0, false
P0.5N4L70.form230, 100, 3, 0, 0, 0, false
P0.5N4L70.form231, 91, 2, 0, 0, 0, false
P0.5N4L70.form232, 85, 21, 0, 17, 0, false
P0.5N4L70.form233, 91, 5, 0, 2, 0, false
P0.5N4L70.form234, 103, 1726, 13, 1535, 5000, true
P0.5N4L70.form235, 85, 30, 1, 26, 34, false
P0.5N4L70.form236, 94, 3, 0, 0, 0, false
P0.5N4L70.form237, 100, 3, 0, 0, 0, false
P0.5N4L70.form238, 115, 2, 0, 0, 0, false
P0.5N4L70.form239, 106, 3, 0, 0, 0, false
P0.5N4L70.form240, 103, 6, 1, 2, 5, false
P0.5N4L70.form241, 97, 3, 1, 0, 0, false
P0.5N4L70.form242, 91, 4, 0, 1, 0, false
P0.5N4L70.form243, 103, 80, 1, 60, 5, false
P0.5N4L70.form244, 91, 2, 0, 0, 1, false
P0.5N4L70.form245, 94, 25, 1, 14, 1, false
P0.5N4L70.form246, 82, 9, 0, 6, 3, false
P0.5N4L70.form247, 97, 7, 0, 4, 0, false
P0.5N4L70.form248, 82, 385, 3, 353, 10, false
P0.5N4L70.form249, 97, 2, 0, 0, 0, false
P0.5N4L70.form250, 106, 2, 0, 0, 0, false
P0.5N4L70.form251, 88, 8, 0, 5, 1, false
P0.5N4L70.form252, 100, 2, 0, 0, 1, false
P0.5N4L70.form253, 100, 2, 0, 0, 3, false
P0.5N4L70.form254, 91, 8, 1, 5, 1, false
P0.5N4L70.form255, 91, 2, 0, 0, 0, false
P0.5N4L70.form256, 97, 2, 0, 0, 0, false
P0.5N4L70.form257, 94, 10, 0, 6, 0, false
P0.5N4L70.form258, 94, 2, 0, 0, 0, false
P0.5N4L70.form259, 97, 12, 0, 3, 2, false
P0.5N4L70.form260, 88, 22, 0, 17, 0, false
P0.5N4L70.form261, 94, 3, 0, 1, 1, false
P0.5N4L70.form262, 94, 7, 1, 4, 1, false
P0.5N4L70.form263, 100, 771, 10, 664, 5000, true
P0.5N4L70.form264, 103, 36, 1, 21, 1, false
P0.5N4L70.form265, 100, 5, 0, 2, 0, false
P0.5N4L70.form266, 94, 18, 0, 15, 1, false
P0.5N4L70.form267, 88, 2, 0, 0, 0, false
P0.5N4L70.form268, 91, 4, 0, 1, 0, false
P0.5N4L70.form269, 100, 2, 0, 0, 1, false
P0.5N4L70.form270, 88, 193, 3, 174, 3, false
P0.5N4L70.form271, 97, 2, 0, 0, 20, false
P0.5N4L70.form272, 97, 12, 2, 8, 1, false
P0.5N4L70.form273, 94, 3, 0, 1, 0, false
P0.5N4L70.form274, 82, 3, 0, 0, 0, false
P0.5N4L70.form275, 100, 229, 3, 202, 3, false
P0.5N4L70.form276, 103, 4, 1, 0, 0, false
P0.5N4L70.form277, 97, 3, 0, 1, 0, false
P0.5N4L70.form278, 88, 14, 1, 9, 42, false
P0.5N4L70.form279, 112, 16, 0, 12, 0, false
P0.5N4L70.form280, 97, 12, 0, 7, 0, false
P0.5N4L70.form281, 97, 4, 0, 0, 0, false
P0.5N4L70.form282, 85, 7, 0, 2, 0, false
P0.5N4L70.form283, 91, 3, 0, 0, 0, false
P0.5N4L70.form284, 106, 11, 0, 7, 0, false
P0.5N4L70.form285, 88, 4, 0, 0, 1, false
P0.5N4L70.form286, 85, 134, 1, 130, 3, false
P0.5N4L70.form287, 97, 19, 1, 15, 0, false
P0.5N4L70.form288, 91, 11, 0, 8, 0, false
P0.5N4L70.form289, 100, 5, 0, 2, 0, false
P0.5N4L70.form290, 97, 8, 3, 2, 0, false
P0.5N4L70.form291, 97, 7, 0, 4, 0, false
P0.5N4L70.form292, 97, 4, 0, 1, 0, false
P0.5N4L70.form293, 85, 3, 0, 0, 0, false
P0.5N4L70.form294, 85, 36, 4, 24, 948, false
P0.5N4L70.form295, 82, 14, 0, 11, 1, false
P0.5N4L70.form296, 88, 16, 0, 13, 1, false
P0.5N4L70.form297, 91, 14, 1, 10, 1, false
P0.5N4L70.form298, 88, 9, 0, 6, 0, false
P0.5N4L70.form299, 85, 64, 3, 58, 174, false
P0.5N4L70.form300, 109, 12, 0, 7, 0, false
P0.5N4L70.form301, 91, 8, 0, 5, 1, false
P0.5N4L70.form302, 94, 5000, 5000, 5000, 5000, TO
P0.5N4L70.form303, 79, 2, 0, 0, 0, false
P0.5N4L70.form304, 85, 8, 0, 6, 1, false
P0.5N4L70.form305, 97, 2, 0, 0, 0, false
P0.5N4L70.form306, 94, 13, 0, 10, 48, false
P0.5N4L70.form307, 94, 3, 0, 0, 0, false
P0.5N4L70.form308, 91, 7, 1, 3, 0, false
P0.5N4L70.form309, 85, 4, 1, 1, 0, false
P0.5N4L70.form310, 97, 3, 0, 0, 0, false
P0.5N4L70.form311, 106, 4, 0, 1, 0, false
P0.5N4L70.form312, 94, 8, 1, 5, 1, false
P0.5N4L70.form313, 115, 5, 0, 2, 0, false
P0.5N4L70.form314, 91, 3, 0, 0, 0, false
P0.5N4L70.form315, 100, 109, 0, 85, 4, false
P0.5N4L70.form316, 85, 2, 0, 0, 0, false
P0.5N4L70.form317, 100, 6, 0, 4, 0, false
P0.5N4L70.form318, 91, 9, 0, 4, 1, false
P0.5N4L70.form319, 97, 7, 1, 4, 0, false
P0.5N4L70.form320, 97, 3, 0, 1, 0, false
P0.5N4L70.form321, 94, 50, 1, 39, 51, false
P0.5N4L70.form322, 106, 12, 1, 6, 3, false
P0.5N4L70.form323, 97, 2, 0, 0, 0, false
P0.5N4L70.form324, 97, 137, 7, 71, 67, false
P0.5N4L70.form325, 88, 16, 1, 7, 3535, true
P0.5N4L70.form326, 88, 5000, 5000, 5000, 5000, TO
P0.5N4L70.form327, 88, 5, 0, 1, 0, false
P0.5N4L70.form328, 106, 2, 0, 0, 0, false
P0.5N4L70.form329, 91, 3, 0, 0, 0, false
P0.5N4L70.form330, 94, 6, 0, 4, 1, false
P0.5N4L70.form331, 85, 2, 0, 0, 0, false
P0.5N4L70.form332, 106, 5, 0, 1, 3, false
P0.5N4L70.form333, 103, 54, 0, 46, 1, false
P0.5N4L70.form334, 106, 8, 1, 4, 0, false
P0.5N4L70.form335, 88, 18, 0, 14, 1, false
P0.5N4L70.form336, 97, 35, 0, 9, 9, false
P0.5N4L70.form337, 85, 3, 0, 1, 0, false
P0.5N4L70.form338, 103, 26, 0, 20, 0, false
P0.5N4L70.form339, 100, 2, 0, 0, 0, false
P0.5N4L70.form340, 88, 4, 0, 1, 0, false
P0.5N4L70.form341, 94, 1393, 11, 1107, 5000, true
P0.5N4L70.form342, 103, 4, 0, 2, 1, false
P0.5N4L70.form343, 115, 4, 1, 1, 0, false
P0.5N4L70.form344, 94, 54, 1, 49, 1, false
P0.5N4L70.form345, 94, 3, 1, 0, 0, false
P0.5N4L70.form346, 103, 11, 0, 7, 1, false
P0.5N4L70.form347, 88, 75, 1, 53, 1172, false
P0.5N4L70.form348, 88, 12, 0, 10, 2, false
P0.5N4L70.form349, 88, 36, 3, 18, 1746, true
P0.5N4L70.form350, 85, 3, 0, 0, 0, false
P0.5N4L70.form351, 94, 4, 0, 2, 0, false
P0.5N4L70.form352, 91, 16, 1, 9, 3, false
P0.5N4L70.form353, 103, 83, 1, 72, 19, false
P0.5N4L70.form354, 106, 543, 4, 503, 36, false
P0.5N4L70.form355, 97, 12, 0, 9, 1, false
P0.5N4L70.form356, 103, 3, 0, 0, 0, false
P0.5N4L70.form357, 94, 3, 0, 1, 16, false
P0.5N4L70.form358, 88, 2, 0, 0, 1, false
P0.5N4L70.form359, 85, 2, 0, 0, 1, false
P0.5N4L70.form360, 91, 3, 0, 1, 0, false
P0.5N4L70.form361, 88, 3, 0, 1, 0, false
P0.5N4L70.form362, 94, 5000, 5000, 5000, 5000, TO
P0.5N4L70.form363, 97, 18, 0, 16, 0, false
P0.5N4L70.form364, 106, 7, 0, 4, 0, false
P0.5N4L70.form365, 106, 20, 0, 17, 0, false
P0.5N4L70.form366, 97, 4, 1, 1, 0, false
P0.5N4L70.form367, 94, 45, 2, 27, 2, false
P0.5N4L70.form368, 94, 5, 0, 2, 0, false
P0.5N4L70.form369, 85, 8, 1, 0, 1, false
P0.5N4L70.form370, 103, 16, 0, 14, 0, false
P0.5N4L70.form371, 94, 3, 0, 0, 0, false
P0.5N4L70.form372, 94, 7, 1, 3, 4, false
P0.5N4L70.form373, 97, 4, 0, 2, 3, false
P0.5N4L70.form374, 97, 9, 0, 7, 1, false
P0.5N4L70.form375, 94, 5, 0, 0, 0, false
P0.5N4L70.form376, 100, 40, 0, 5, 1820, true
P0.5N4L70.form377, 118, 30, 3, 24, 0, false
P0.5N4L70.form378, 106, 6, 0, 5, 1, false
P0.5N4L70.form379, 94, 14, 1, 10, 1, false
P0.5N4L70.form380, 94, 2, 0, 0, 0, false
P0.5N4L70.form381, 97, 3, 0, 0, 0, false
P0.5N4L70.form382, 91, 410, 1, 391, 3, false
P0.5N4L70.form383, 100, 2, 0, 0, 0, false
P0.5N4L70.form384, 85, 2, 0, 0, 1, false
P0.5N4L70.form385, 103, 23, 0, 21, 3, false
P0.5N4L70.form386, 100, 6, 1, 3, 7, false
P0.5N4L70.form387, 94, 17, 0, 15, 6, false
P0.5N4L70.form388, 97, 2, 0, 0, 0, false
P0.5N4L70.form389, 106, 4, 0, 2, 0, false
P0.5N4L70.form390, 112, 2, 0, 0, 1, false
P0.5N4L70.form391, 91, 3, 0, 0, 0, false
P0.5N4L70.form392, 91, 9, 0, 5, 0, false
P0.5N4L70.form393, 91, 6, 0, 4, 6, false
P0.5N4L70.form394, 100, 2, 0, 0, 0, false
P0.5N4L70.form395, 94, 2, 0, 0, 0, false
P0.5N4L70.form396, 94, 7, 0, 4, 0, false
P0.5N4L70.form397, 88, 7, 1, 4, 3, false
P0.5N4L70.form398, 88, 4, 0, 0, 0, false
P0.5N4L70.form399, 91, 4, 0, 2, 4, false
P0.5N4L70.form400, 91, 3, 0, 1, 1, false
P0.5N4L70.form401, 100, 2621, 7, 123, 5000, true
P0.5N4L70.form402, 85, 2987, 5, 2901, 193, false
P0.5N4L70.form403, 97, 2, 0, 0, 0, false
P0.5N4L70.form404, 91, 12, 0, 7, 139, false
P0.5N4L70.form405, 82, 4, 0, 2, 0, false
P0.5N4L70.form406, 100, 3, 0, 0, 0, false
P0.5N4L70.form407, 94, 23, 0, 19, 20, false
P0.5N4L70.form408, 91, 2, 0, 0, 1, false
P0.5N4L70.form409, 91, 8, 1, 3, 0, false
P0.5N4L70.form410, 103, 2, 0, 0, 0, false
P0.5N4L70.form411, 94, 613, 2, 547, 404, false
P0.5N4L70.form412, 100, 6, 1, 2, 0, false
P0.5N4L70.form413, 100, 3, 0, 0, 0, false
P0.5N4L70.form414, 94, 2, 0, 0, 1, false
P0.5N4L70.form415, 109, 4, 0, 1, 0, false
P0.5N4L70.form416, 88, 14, 0, 9, 0, false
P0.5N4L70.form417, 103, 3, 0, 0, 0, false
P0.5N4L70.form418, 91, 3, 0, 0, 0, false
P0.5N4L70.form419, 94, 12, 0, 4, 1, false
P0.5N4L70.form420, 109, 10, 0, 6, 0, false
P0.5N4L70.form421, 106, 26, 2, 7, 1, false
P0.5N4L70.form422, 88, 44, 0, 40, 0, false
P0.5N4L70.form423, 100, 2, 0, 0, 2, false
P0.5N4L70.form424, 100, 635, 9, 557, 2688, true
P0.5N4L70.form425, 103, 5, 0, 3, 1, false
P0.5N4L70.form426, 97, 159, 9, 33, 66, false
P0.5N4L70.form427, 106, 4, 0, 2, 4, false
P0.5N4L70.form428, 85, 3, 0, 1, 0, false
P0.5N4L70.form429, 106, 15, 0, 12, 0, false
P0.5N4L70.form430, 88, 2, 0, 0, 0, false
P0.5N4L70.form431, 100, 2, 0, 0, 0, false
P0.5N4L70.form432, 103, 17, 0, 3, 0, false
P0.5N4L70.form433, 106, 5, 0, 3, 1, false
